time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
14.040000000000001,17780.283787022072,6500.0,2429.9497312589965,0.0,0.0,300.0
14.06,17780.283787022072,6500.0,2435.9497312589965,0.0,0.0,300.0
14.08,17780.283787022072,6500.0,2441.949731258996,0.0,0.0,300.0
14.1,17780.283787022072,6500.0,2447.949731258996,0.0,0.0,300.0
14.120000000000001,17780.283787022072,6500.0,2453.9497312589965,0.0,0.0,300.0
14.14,17780.283787022072,6500.0,2459.9497312589965,0.0,0.0,300.0
14.16,17780.283787022072,6500.0,2465.949731258996,0.0,0.0,300.0
14.18,17780.283787022072,6500.0,2471.949731258996,0.0,0.0,300.0
14.200000000000001,17780.283787022072,6500.0,2477.9497312589965,0.0,0.0,300.0
14.22,17780.283787022072,6500.0,2483.9497312589965,0.0,0.0,300.0
14.24,17780.283787022072,6500.0,2489.9497312589965,0.0,0.0,300.0
14.26,17780.283787022072,6500.0,2495.949731258996,0.0,0.0,300.0
14.280000000000001,17780.283787022072,6500.0,2501.9497312589965,0.0,0.0,300.0
14.3,17780.283787022072,6500.0,2507.9497312589965,0.0,0.0,300.0
14.32,17780.283787022072,6500.0,2513.9497312589965,0.0,0.0,300.0
14.34,17780.283787022072,6500.0,2519.949731258996,0.0,0.0,300.0
14.36,17780.283787022072,6500.0,2525.949731258996,0.0,0.0,300.0
14.38,17780.283787022072,6500.0,2531.9497312589965,0.0,0.0,300.0
14.4,17780.283787022072,6500.0,2537.9497312589965,0.0,0.0,300.0
14.42,17780.283787022072,6500.0,2543.949731258996,0.0,0.0,300.0
14.44,17780.283787022072,6500.0,2549.949731258996,0.0,0.0,300.0
14.46,17780.283787022072,6500.0,2555.9497312589965,0.0,0.0,300.0
14.48,17780.283787022072,6500.0,2561.9497312589965,0.0,0.0,300.0
14.5,17780.283787022072,6500.0,2567.949731258996,0.0,0.0,300.0
14.52,17780.283787022072,6500.0,2573.949731258996,0.0,0.0,300.0
14.540000000000001,17780.283787022072,6500.0,2579.9497312589965,0.0,0.0,300.0
14.56,17780.283787022072,6500.0,2585.9497312589965,0.0,0.0,300.0
14.58,17780.283787022072,6500.0,2591.949731258996,0.0,0.0,300.0
14.6,17780.283787022072,6500.0,2597.949731258996,0.0,0.0,300.0
14.620000000000001,17780.283787022072,6500.0,2603.9497312589965,0.0,0.0,300.0
14.64,17780.283787022072,6500.0,2609.9497312589965,0.0,0.0,300.0
14.66,17780.283787022072,6500.0,2615.949731258996,0.0,0.0,300.0
14.68,17780.283787022072,6500.0,2621.949731258996,0.0,0.0,300.0
14.700000000000001,17780.283787022072,6500.0,2627.9497312589965,0.0,0.0,300.0
14.72,17780.283787022072,6500.0,2633.9497312589965,0.0,0.0,300.0
14.74,17780.283787022072,6500.0,2639.9497312589965,0.0,0.0,300.0
14.76,17780.283787022072,6500.0,2645.949731258996,0.0,0.0,300.0
14.780000000000001,17780.283787022072,6500.0,2651.9497312589965,0.0,0.0,300.0
14.8,17780.283787022072,6500.0,2657.9497312589965,0.0,0.0,300.0
14.82,17780.283787022072,6500.0,2663.9497312589965,0.0,0.0,300.0
14.84,17780.283787022072,6500.0,2669.949731258996,0.0,0.0,300.0
14.86,17780.283787022072,6500.0,2675.949731258996,0.0,0.0,300.0
14.88,17780.283787022072,6500.0,2681.9497312589965,0.0,0.0,300.0
14.9,17780.283787022072,6500.0,2687.9497312589965,0.0,0.0,300.0
14.92,17780.283787022072,6500.0,2693.949731258996,0.0,0.0,300.0
14.94,17780.283787022072,6500.0,2699.949731258996,0.0,0.0,300.0
14.96,17780.283787022072,6500.0,2705.9497312589965,0.0,0.0,300.0
14.98,17780.283787022072,6500.0,2711.9497312589965,0.0,0.0,300.0
15.0,17780.283787022072,6500.0,2717.949731258996,0.0,0.0,300.0
15.02,17780.283787022072,6500.0,2723.949731258996,0.0,0.0,300.0
15.040000000000001,17780.283787022072,6500.0,2729.9497312589965,0.0,0.0,300.0
15.06,17780.283787022072,6500.0,2735.9497312589965,0.0,0.0,300.0
15.08,17780.283787022072,6500.0,2741.949731258996,0.0,0.0,300.0
15.1,17780.283787022072,6500.0,2747.949731258996,0.0,0.0,300.0
15.120000000000001,17780.283787022072,6500.0,2753.9497312589965,0.0,0.0,300.0
15.14,17780.283787022072,6500.0,2759.9497312589965,0.0,0.0,300.0
15.16,17780.283787022072,6500.0,2765.949731258996,0.0,0.0,300.0
15.18,17780.283787022072,6500.0,2771.949731258996,0.0,0.0,300.0
15.200000000000001,17780.283787022072,6500.0,2777.9497312589965,0.0,0.0,300.0
15.22,17780.283787022072,6500.0,2783.9497312589965,0.0,0.0,300.0
15.24,17780.283787022072,6500.0,2789.9497312589965,0.0,0.0,300.0
15.26,17780.283787022072,6500.0,2795.949731258996,0.0,0.0,300.0
15.280000000000001,17780.283787022072,6500.0,2801.9497312589965,0.0,0.0,300.0
15.3,17780.283787022072,6500.0,2807.9497312589965,0.0,0.0,300.0
15.32,17780.283787022072,6500.0,2813.9497312589965,0.0,0.0,300.0
15.34,17780.283787022072,6500.0,2819.949731258996,0.0,0.0,300.0
15.36,17780.283787022072,6500.0,2825.949731258996,0.0,0.0,300.0
15.38,17780.283787022072,6500.0,2831.9497312589965,0.0,0.0,300.0
15.4,17780.283787022072,6500.0,2837.9497312589965,0.0,0.0,300.0
15.42,17780.283787022072,6500.0,2843.949731258996,0.0,0.0,300.0
15.44,17780.283787022072,6500.0,2849.949731258996,0.0,0.0,300.0
15.46,17780.283787022072,6500.0,2855.9497312589965,0.0,0.0,300.0
15.48,17780.283787022072,6500.0,2861.9497312589965,0.0,0.0,300.0
15.5,17780.283787022072,6500.0,2867.949731258996,0.0,0.0,300.0
15.52,17780.283787022072,6500.0,2873.949731258996,0.0,0.0,300.0
15.540000000000001,17780.283787022072,6500.0,2879.9497312589965,0.0,0.0,300.0
15.56,17780.283787022072,6500.0,2885.9497312589965,0.0,0.0,300.0
15.58,17780.283787022072,6500.0,2891.949731258996,0.0,0.0,300.0
15.6,17780.283787022072,6500.0,2897.949731258996,0.0,0.0,300.0
15.620000000000001,17780.283787022072,6500.0,2903.9497312589965,0.0,0.0,300.0
15.64,17780.283787022072,6500.0,2909.9497312589965,0.0,0.0,300.0
15.66,17780.283787022072,6500.0,2915.949731258996,0.0,0.0,300.0
15.68,17780.283787022072,6500.0,2921.949731258996,0.0,0.0,300.0
15.700000000000001,17780.283787022072,6500.0,2927.9497312589965,0.0,0.0,300.0
15.72,17780.283787022072,6500.0,2933.9497312589965,0.0,0.0,300.0
15.74,17780.283787022072,6500.0,2939.9497312589965,0.0,0.0,300.0
15.76,17780.283787022072,6500.0,2945.949731258996,0.0,0.0,300.0
15.780000000000001,17780.283787022072,6500.0,2951.9497312589965,0.0,0.0,300.0
15.8,17780.283787022072,6500.0,2957.9497312589965,0.0,0.0,300.0
15.82,17780.283787022072,6500.0,2963.9497312589965,0.0,0.0,300.0
15.84,17780.283787022072,6500.0,2969.949731258996,0.0,0.0,300.0
15.860000000000001,17780.283787022072,6500.0,2975.9497312589965,0.0,0.0,300.0
15.88,17780.283787022072,6500.0,2981.9497312589965,0.0,0.0,300.0
15.9,17780.283787022072,6500.0,2987.9497312589965,0.0,0.0,300.0
15.92,17780.283787022072,6500.0,2993.949731258996,0.0,0.0,300.0
15.94,17780.283787022072,6500.0,2999.949731258996,0.0,0.0,300.0
15.96,17780.283787022072,6500.0,3005.9497312589965,0.0,0.0,300.0
15.98,17780.283787022072,6500.0,3011.9497312589965,0.0,0.0,300.0
16.0,17780.283787022072,6500.0,3017.949731258996,0.0,0.0,300.0
16.02,17780.283787022072,6500.0,3023.949731258996,0.0,0.0,300.0
16.04,17780.283787022072,6500.0,3029.949731258996,0.0,0.0,300.0
16.06,17780.283787022072,6500.0,3035.949731258996,0.0,0.0,300.0
16.080000000000002,17780.283787022072,6500.0,3041.949731258997,0.0,0.0,300.0
16.1,17780.283787022072,6500.0,3047.9497312589965,0.0,0.0,300.0
16.12,17780.283787022072,6500.0,3053.9497312589965,0.0,0.0,300.0
16.14,17780.283787022072,6500.0,3059.9497312589965,0.0,0.0,300.0
16.16,17780.283787022072,6500.0,3065.949731258996,0.0,0.0,300.0
16.18,17780.283787022072,6500.0,3071.949731258996,0.0,0.0,300.0
16.2,17780.283787022072,6500.0,3077.949731258996,0.0,0.0,300.0
16.22,17780.283787022072,6500.0,3083.9497312589956,0.0,0.0,300.0
16.240000000000002,17780.283787022072,6500.0,3089.9497312589965,0.0,0.0,300.0
16.26,17780.283787022072,6500.0,3095.9497312589965,0.0,0.0,300.0
16.28,17780.283787022072,6500.0,3101.9497312589965,0.0,0.0,300.0
16.3,17780.283787022072,6500.0,3107.9497312589965,0.0,0.0,300.0
16.32,17780.283787022072,6500.0,3113.949731258996,0.0,0.0,300.0
16.34,17780.283787022072,6500.0,3119.949731258996,0.0,0.0,300.0
16.36,17780.283787022072,6500.0,3125.949731258996,0.0,0.0,300.0
16.38,17780.283787022072,6500.0,3131.9497312589956,0.0,0.0,300.0
16.4,17780.283787022072,6500.0,3137.9497312589956,0.0,0.0,300.0
16.42,17780.283787022072,6500.0,3143.9497312589965,0.0,0.0,300.0
16.44,17780.283787022072,6500.0,3149.9497312589965,0.0,0.0,300.0
16.46,17780.283787022072,6500.0,3155.9497312589965,0.0,0.0,300.0
16.48,17780.283787022072,6500.0,3161.949731258996,0.0,0.0,300.0
16.5,17780.283787022072,6500.0,3167.949731258996,0.0,0.0,300.0
16.52,17780.283787022072,6500.0,3173.949731258996,0.0,0.0,300.0
16.54,17780.283787022072,6500.0,3179.949731258996,0.0,0.0,300.0
16.56,17780.283787022072,6500.0,3185.9497312589956,0.0,0.0,300.0
16.580000000000002,17780.283787022072,6500.0,3191.9497312589965,0.0,0.0,300.0
16.6,17780.283787022072,6500.0,3197.9497312589965,0.0,0.0,300.0
16.62,17780.283787022072,6500.0,3203.9497312589965,0.0,0.0,300.0
16.64,17780.283787022072,6500.0,3209.9497312589965,0.0,0.0,300.0
16.66,17780.283787022072,6500.0,3215.949731258996,0.0,0.0,300.0
16.68,17780.283787022072,6500.0,3221.949731258996,0.0,0.0,300.0
16.7,17780.283787022072,6500.0,3227.949731258996,0.0,0.0,300.0
16.72,17780.283787022072,6500.0,3233.9497312589956,0.0,0.0,300.0
16.740000000000002,17780.283787022072,6500.0,3239.9497312589965,0.0,0.0,300.0
16.76,17780.283787022072,6500.0,3245.9497312589965,0.0,0.0,300.0
16.78,17780.283787022072,6500.0,3251.9497312589965,0.0,0.0,300.0
16.8,17780.283787022072,6500.0,3257.9497312589965,0.0,0.0,300.0
16.82,17780.283787022072,6500.0,3263.949731258996,0.0,0.0,300.0
16.84,17780.283787022072,6500.0,3269.949731258996,0.0,0.0,300.0
16.86,17780.283787022072,6500.0,3275.949731258996,0.0,0.0,300.0
16.88,17780.283787022072,6500.0,3281.9497312589956,0.0,0.0,300.0
16.9,17780.283787022072,6500.0,3287.9497312589956,0.0,0.0,300.0
16.92,17780.283787022072,6500.0,3293.9497312589965,0.0,0.0,300.0
16.94,17780.283787022072,6500.0,3299.9497312589965,0.0,0.0,300.0
16.96,17780.283787022072,6500.0,3305.9497312589965,0.0,0.0,300.0
16.98,17780.283787022072,6500.0,3311.949731258996,0.0,0.0,300.0
17.0,17780.283787022072,6500.0,3317.949731258996,0.0,0.0,300.0
17.02,17780.283787022072,6500.0,3323.949731258996,0.0,0.0,300.0
17.04,17780.283787022072,6500.0,3329.949731258996,0.0,0.0,300.0
17.06,17780.283787022072,6500.0,3335.9497312589956,0.0,0.0,300.0
17.080000000000002,17780.283787022072,6500.0,3341.9497312589965,0.0,0.0,300.0
17.1,17780.283787022072,6500.0,3347.9497312589965,0.0,0.0,300.0
17.12,17780.283787022072,6500.0,3353.9497312589965,0.0,0.0,300.0
17.14,17780.283787022072,6500.0,3359.9497312589965,0.0,0.0,300.0
17.16,17780.283787022072,6500.0,3365.949731258996,0.0,0.0,300.0
17.18,17780.283787022072,6500.0,3371.949731258996,0.0,0.0,300.0
17.2,17780.283787022072,6500.0,3377.949731258996,0.0,0.0,300.0
17.22,17780.283787022072,6500.0,3383.9497312589956,0.0,0.0,300.0
17.240000000000002,17780.283787022072,6500.0,3389.9497312589965,0.0,0.0,300.0
17.26,17780.283787022072,6500.0,3395.9497312589965,0.0,0.0,300.0
17.28,17780.283787022072,6500.0,3401.9497312589965,0.0,0.0,300.0
17.3,17780.283787022072,6500.0,3407.9497312589965,0.0,0.0,300.0
17.32,17780.283787022072,6500.0,3413.949731258996,0.0,0.0,300.0
17.34,17780.283787022072,6500.0,3419.9497312589965,0.0,0.0,300.0
17.36,17780.283787022072,6500.0,3425.949731258996,0.0,0.0,300.0
17.38,17780.283787022072,6500.0,3431.949731258996,0.0,0.0,300.0
17.400000000000002,17780.283787022072,6500.0,3437.949731258997,0.0,0.0,300.0
17.42,17780.283787022072,6500.0,3443.949731258997,0.0,0.0,300.0
17.44,17780.283787022072,6500.0,3449.949731258997,0.0,0.0,300.0
17.46,17780.283787022072,6500.0,3455.9497312589965,0.0,0.0,300.0
17.48,17780.283787022072,6500.0,3461.9497312589965,0.0,0.0,300.0
17.5,17780.283787022072,6500.0,3467.9497312589965,0.0,0.0,300.0
17.52,17780.283787022072,6500.0,3473.949731258996,0.0,0.0,300.0
17.54,17780.283787022072,6500.0,3479.949731258996,0.0,0.0,300.0
17.56,17780.283787022072,6500.0,3485.949731258996,0.0,0.0,300.0
17.580000000000002,17780.283787022072,6500.0,3491.949731258997,0.0,0.0,300.0
17.6,17780.283787022072,6500.0,3497.949731258997,0.0,0.0,300.0
17.62,17780.283787022072,6500.0,3503.9497312589965,0.0,0.0,300.0
17.64,17780.283787022072,6500.0,3509.9497312589965,0.0,0.0,300.0
17.66,17780.283787022072,6500.0,3515.9497312589965,0.0,0.0,300.0
17.68,17780.283787022072,6500.0,3521.9497312589965,0.0,0.0,300.0
17.7,17780.283787022072,6500.0,3527.949731258996,0.0,0.0,300.0
17.72,17780.283787022072,6500.0,3533.949731258996,0.0,0.0,300.0
17.740000000000002,17780.283787022072,6500.0,3539.949731258997,0.0,0.0,300.0
17.76,17780.283787022072,6500.0,3545.949731258997,0.0,0.0,300.0
17.78,17780.283787022072,6500.0,3551.9497312589965,0.0,0.0,300.0
17.8,17780.283787022072,6500.0,3557.9497312589965,0.0,0.0,300.0
17.82,17780.283787022072,6500.0,3563.9497312589965,0.0,0.0,300.0
17.84,17780.283787022072,6500.0,3569.9497312589965,0.0,0.0,300.0
17.86,17780.283787022072,6500.0,3575.949731258996,0.0,0.0,300.0
17.88,17780.283787022072,6500.0,3581.949731258996,0.0,0.0,300.0
17.900000000000002,17780.283787022072,6500.0,3587.949731258997,0.0,0.0,300.0
17.92,17780.283787022072,6500.0,3593.949731258997,0.0,0.0,300.0
17.94,17780.283787022072,6500.0,3599.949731258997,0.0,0.0,300.0
17.96,17780.283787022072,6500.0,3605.9497312589965,0.0,0.0,300.0
17.98,17780.283787022072,6500.0,3611.9497312589965,0.0,0.0,300.0
18.0,17780.283787022072,6500.0,3617.9497312589965,0.0,0.0,300.0
18.02,17780.283787022072,6500.0,3623.949731258996,0.0,0.0,300.0
18.04,17780.283787022072,6500.0,3629.949731258996,0.0,0.0,300.0
18.06,17780.283787022072,6500.0,3635.949731258996,0.0,0.0,300.0
18.080000000000002,17780.283787022072,6500.0,3641.949731258997,0.0,0.0,300.0
18.1,17780.283787022072,6500.0,3647.949731258997,0.0,0.0,300.0
18.12,17780.283787022072,6500.0,3653.9497312589965,0.0,0.0,300.0
18.14,17780.283787022072,6500.0,3659.9497312589965,0.0,0.0,300.0
18.16,17780.283787022072,6500.0,3665.9497312589965,0.0,0.0,300.0
18.18,17780.283787022072,6500.0,3671.9497312589965,0.0,0.0,300.0
18.2,17780.283787022072,6500.0,3677.949731258996,0.0,0.0,300.0
18.22,17780.283787022072,6500.0,3683.949731258996,0.0,0.0,300.0
18.240000000000002,17780.283787022072,6500.0,3689.949731258997,0.0,0.0,300.0
18.26,17780.283787022072,6500.0,3695.949731258997,0.0,0.0,300.0
18.28,17780.283787022072,6500.0,3701.9497312589965,0.0,0.0,300.0
18.3,17780.283787022072,6500.0,3707.9497312589965,0.0,0.0,300.0
18.32,17780.283787022072,6500.0,3713.9497312589965,0.0,0.0,300.0
18.34,17780.283787022072,6500.0,3719.9497312589965,0.0,0.0,300.0
18.36,17780.283787022072,6500.0,3725.949731258996,0.0,0.0,300.0
18.38,17780.283787022072,6500.0,3731.949731258996,0.0,0.0,300.0
18.400000000000002,17780.283787022072,6500.0,3737.949731258997,0.0,0.0,300.0
18.42,17780.283787022072,6500.0,3743.949731258997,0.0,0.0,300.0
18.44,17780.283787022072,6500.0,3749.949731258997,0.0,0.0,300.0
18.46,17780.283787022072,6500.0,3755.9497312589965,0.0,0.0,300.0
18.48,17780.283787022072,6500.0,3761.9497312589965,0.0,0.0,300.0
18.5,17780.283787022072,6500.0,3767.9497312589965,0.0,0.0,300.0
18.52,17780.283787022072,6500.0,3773.949731258996,0.0,0.0,300.0
18.54,17780.283787022072,6500.0,3779.949731258996,0.0,0.0,300.0
18.56,17780.283787022072,6500.0,3785.949731258996,0.0,0.0,300.0
18.580000000000002,17780.283787022072,6500.0,3791.949731258997,0.0,0.0,300.0
18.6,17780.283787022072,6500.0,3797.949731258997,0.0,0.0,300.0
18.62,17780.283787022072,6500.0,3803.9497312589965,0.0,0.0,300.0
18.64,17780.283787022072,6500.0,3809.9497312589965,0.0,0.0,300.0
18.66,17780.283787022072,6500.0,3815.9497312589965,0.0,0.0,300.0
18.68,17780.283787022072,6500.0,3821.9497312589965,0.0,0.0,300.0
18.7,17780.283787022072,6500.0,3827.949731258996,0.0,0.0,300.0
18.72,17780.283787022072,6500.0,3833.949731258996,0.0,0.0,300.0
18.740000000000002,17780.283787022072,6500.0,3839.949731258997,0.0,0.0,300.0
18.76,17780.283787022072,6500.0,3845.949731258997,0.0,0.0,300.0
18.78,17780.283787022072,6500.0,3851.9497312589965,0.0,0.0,300.0
18.8,17780.283787022072,6500.0,3857.9497312589965,0.0,0.0,300.0
18.82,17780.283787022072,6500.0,3863.9497312589965,0.0,0.0,300.0
18.84,17780.283787022072,6500.0,3869.9497312589965,0.0,0.0,300.0
18.86,17780.283787022072,6500.0,3875.949731258996,0.0,0.0,300.0
18.88,17780.283787022072,6500.0,3881.949731258996,0.0,0.0,300.0
18.900000000000002,17780.283787022072,6500.0,3887.949731258997,0.0,0.0,300.0
18.92,17780.283787022072,6500.0,3893.949731258997,0.0,0.0,300.0
18.94,17780.283787022072,6500.0,3899.949731258997,0.0,0.0,300.0
18.96,17780.283787022072,6500.0,3905.9497312589965,0.0,0.0,300.0
18.98,17780.283787022072,6500.0,3911.9497312589965,0.0,0.0,300.0
19.0,17780.283787022072,6500.0,3917.9497312589965,0.0,0.0,300.0
19.02,17780.283787022072,6500.0,3923.949731258996,0.0,0.0,300.0
19.04,17780.283787022072,6500.0,3929.949731258996,0.0,0.0,300.0
19.06,17780.283787022072,6500.0,3935.949731258996,0.0,0.0,300.0
19.080000000000002,17780.283787022072,6500.0,3941.949731258997,0.0,0.0,300.0
19.1,17780.283787022072,6500.0,3947.949731258997,0.0,0.0,300.0
19.12,17780.283787022072,6500.0,3953.9497312589965,0.0,0.0,300.0
19.14,17780.283787022072,6500.0,3959.9497312589965,0.0,0.0,300.0
19.16,17780.283787022072,6500.0,3965.9497312589965,0.0,0.0,300.0
19.18,17780.283787022072,6500.0,3971.9497312589965,0.0,0.0,300.0
19.2,17780.283787022072,6500.0,3977.949731258996,0.0,0.0,300.0
19.22,17780.283787022072,6500.0,3983.949731258996,0.0,0.0,300.0
19.240000000000002,17780.283787022072,6500.0,3989.949731258997,0.0,0.0,300.0
19.26,17780.283787022072,6500.0,3995.949731258997,0.0,0.0,300.0
19.28,17780.283787022072,6500.0,4001.9497312589965,0.0,0.0,300.0
19.3,17780.283787022072,6500.0,4007.9497312589965,0.0,0.0,300.0
19.32,17780.283787022072,6500.0,4013.9497312589965,0.0,0.0,300.0
19.34,17780.283787022072,6500.0,4019.9497312589965,0.0,0.0,300.0
19.36,17780.283787022072,6500.0,4025.949731258996,0.0,0.0,300.0
19.38,17780.283787022072,6500.0,4031.949731258996,0.0,0.0,300.0
19.400000000000002,17780.283787022072,6500.0,4037.949731258997,0.0,0.0,300.0
19.42,17780.283787022072,6500.0,4043.949731258997,0.0,0.0,300.0
19.44,17780.283787022072,6500.0,4049.949731258997,0.0,0.0,300.0
19.46,17780.283787022072,6500.0,4055.9497312589965,0.0,0.0,300.0
19.48,17780.283787022072,6500.0,4061.9497312589965,0.0,0.0,300.0
19.5,17780.283787022072,6500.0,4067.9497312589965,0.0,0.0,300.0
19.52,17780.283787022072,6500.0,4073.949731258996,0.0,0.0,300.0
19.54,17780.283787022072,6500.0,4079.949731258996,0.0,0.0,300.0
19.56,17780.283787022072,6500.0,4085.949731258996,0.0,0.0,300.0
19.580000000000002,17780.283787022072,6500.0,4091.949731258997,0.0,0.0,300.0
19.6,17780.283787022072,6500.0,4097.949731258997,0.0,0.0,300.0
19.62,17780.283787022072,6500.0,4103.9497312589965,0.0,0.0,300.0
19.64,17780.283787022072,6500.0,4109.9497312589965,0.0,0.0,300.0
19.66,17780.283787022072,6500.0,4115.9497312589965,0.0,0.0,300.0
19.68,17780.283787022072,6500.0,4121.9497312589965,0.0,0.0,300.0
19.7,17780.283787022072,6500.0,4127.9497312589965,0.0,0.0,300.0
19.72,17780.283787022072,6500.0,4133.9497312589965,0.0,0.0,300.0
19.740000000000002,17780.283787022072,6500.0,4139.949731258997,0.0,0.0,300.0
19.76,17780.283787022072,6500.0,4145.949731258997,0.0,0.0,300.0
19.78,17780.283787022072,6500.0,4151.9497312589965,0.0,0.0,300.0
19.8,17780.283787022072,6500.0,4157.9497312589965,0.0,0.0,300.0
19.82,17780.283787022072,6500.0,4163.9497312589965,0.0,0.0,300.0
19.84,17780.283787022072,6500.0,4169.9497312589965,0.0,0.0,300.0
19.86,17780.283787022072,6500.0,4175.9497312589965,0.0,0.0,300.0
19.88,17780.283787022072,6500.0,4181.9497312589965,0.0,0.0,300.0
19.900000000000002,17780.283787022072,6500.0,4187.949731258997,0.0,0.0,300.0
19.92,17780.283787022072,6500.0,4193.949731258997,0.0,0.0,300.0
19.94,17780.283787022072,6500.0,4199.949731258997,0.0,0.0,300.0
19.96,17780.283787022072,6500.0,4205.9497312589965,0.0,0.0,300.0
19.98,17780.283787022072,6500.0,4211.9497312589965,0.0,0.0,300.0
20.0,17780.283787022072,6500.0,4217.9497312589965,0.0,0.0,300.0
20.02,17780.283787022072,6500.0,4223.9497312589965,0.0,0.0,300.0
20.04,17780.283787022072,6500.0,4229.9497312589965,0.0,0.0,300.0
20.06,17780.283787022072,6500.0,4235.9497312589965,0.0,0.0,300.0
20.080000000000002,17780.283787022072,6500.0,4241.949731258997,0.0,0.0,300.0
20.1,17780.283787022072,6500.0,4247.949731258997,0.0,0.0,300.0
20.12,17780.283787022072,6500.0,4253.9497312589965,0.0,0.0,300.0
20.14,17780.283787022072,6500.0,4259.9497312589965,0.0,0.0,300.0
20.16,17780.283787022072,6500.0,4265.9497312589965,0.0,0.0,300.0
20.18,17780.283787022072,6500.0,4271.9497312589965,0.0,0.0,300.0
20.2,17780.283787022072,6500.0,4277.9497312589965,0.0,0.0,300.0
20.22,17780.283787022072,6500.0,4283.9497312589965,0.0,0.0,300.0
20.240000000000002,17780.283787022072,6500.0,4289.949731258997,0.0,0.0,300.0
20.26,17780.283787022072,6500.0,4295.949731258997,0.0,0.0,300.0
20.28,17780.283787022072,6500.0,4301.9497312589965,0.0,0.0,300.0
20.3,17780.283787022072,6500.0,4307.9497312589965,0.0,0.0,300.0
20.32,17780.283787022072,6500.0,4313.9497312589965,0.0,0.0,300.0
20.34,17780.283787022072,6500.0,4319.9497312589965,0.0,0.0,300.0
20.36,17780.283787022072,6500.0,4325.9497312589965,0.0,0.0,300.0
20.38,17780.283787022072,6500.0,4331.9497312589965,0.0,0.0,300.0
20.400000000000002,17780.283787022072,6500.0,4337.949731258997,0.0,0.0,300.0
20.42,17780.283787022072,6500.0,4343.949731258997,0.0,0.0,300.0
20.44,17780.283787022072,6500.0,4349.949731258997,0.0,0.0,300.0
20.46,17780.283787022072,6500.0,4355.9497312589965,0.0,0.0,300.0
20.48,17780.283787022072,6500.0,4361.9497312589965,0.0,0.0,300.0
20.5,17780.283787022072,6500.0,4367.9497312589965,0.0,0.0,300.0
20.52,17780.283787022072,6500.0,4373.9497312589965,0.0,0.0,300.0
20.54,17780.283787022072,6500.0,4379.9497312589965,0.0,0.0,300.0
20.56,17780.283787022072,6500.0,4385.9497312589965,0.0,0.0,300.0
20.580000000000002,17780.283787022072,6500.0,4391.949731258997,0.0,0.0,300.0
20.6,17780.283787022072,6500.0,4397.949731258997,0.0,0.0,300.0
20.62,17780.283787022072,6500.0,4403.9497312589965,0.0,0.0,300.0
20.64,17780.283787022072,6500.0,4409.9497312589965,0.0,0.0,300.0
20.66,17780.283787022072,6500.0,4415.9497312589965,0.0,0.0,300.0
20.68,17780.283787022072,6500.0,4421.9497312589965,0.0,0.0,300.0
20.7,17780.283787022072,6500.0,4427.9497312589965,0.0,0.0,300.0
20.72,17780.283787022072,6500.0,4433.9497312589965,0.0,0.0,300.0
20.740000000000002,17780.283787022072,6500.0,4439.949731258997,0.0,0.0,300.0
20.76,17780.283787022072,6500.0,4445.949731258997,0.0,0.0,300.0
20.78,17780.283787022072,6500.0,4451.9497312589965,0.0,0.0,300.0
20.8,17780.283787022072,6500.0,4457.9497312589965,0.0,0.0,300.0
20.82,17780.283787022072,6500.0,4463.9497312589965,0.0,0.0,300.0
20.84,17780.283787022072,6500.0,4469.9497312589965,0.0,0.0,300.0
20.86,17780.283787022072,6500.0,4475.9497312589965,0.0,0.0,300.0
20.88,17780.283787022072,6500.0,4481.9497312589965,0.0,0.0,300.0
20.900000000000002,17780.283787022072,6500.0,4487.949731258997,0.0,0.0,300.0
20.92,17780.283787022072,6500.0,4493.949731258997,0.0,0.0,300.0
20.94,17780.283787022072,6500.0,4499.949731258997,0.0,0.0,300.0
20.96,17780.283787022072,6500.0,4505.9497312589965,0.0,0.0,300.0
20.98,17780.283787022072,6500.0,4511.9497312589965,0.0,0.0,300.0
21.0,17780.283787022072,6500.0,4517.9497312589965,0.0,0.0,300.0
21.02,17780.283787022072,6500.0,4523.9497312589965,0.0,0.0,300.0
21.04,17780.283787022072,6500.0,4529.9497312589965,0.0,0.0,300.0
21.06,17780.283787022072,6500.0,4535.9497312589965,0.0,0.0,300.0
21.080000000000002,17780.283787022072,6500.0,4541.949731258997,0.0,0.0,300.0
21.1,17780.283787022072,6500.0,4547.949731258997,0.0,0.0,300.0
21.12,17780.283787022072,6500.0,4553.9497312589965,0.0,0.0,300.0
21.14,17780.283787022072,6500.0,4559.9497312589965,0.0,0.0,300.0
21.16,17780.283787022072,6500.0,4565.9497312589965,0.0,0.0,300.0
21.18,17780.283787022072,6500.0,4571.9497312589965,0.0,0.0,300.0
21.2,17780.283787022072,6500.0,4577.9497312589965,0.0,0.0,300.0
21.22,17780.283787022072,6500.0,4583.9497312589965,0.0,0.0,300.0
21.240000000000002,17780.283787022072,6500.0,4589.949731258997,0.0,0.0,300.0
21.26,17780.283787022072,6500.0,4595.949731258997,0.0,0.0,300.0
21.28,17780.283787022072,6500.0,4601.9497312589965,0.0,0.0,300.0
21.3,17780.283787022072,6500.0,4607.9497312589965,0.0,0.0,300.0
21.32,17780.283787022072,6500.0,4613.9497312589965,0.0,0.0,300.0
21.34,17780.283787022072,6500.0,4619.9497312589965,0.0,0.0,300.0
